id_orden,id_cuenta,id_cliente,sexo_cliente,edad_cliente,fecha_apertura_cuenta,id_distrito,nombre_distrito,region,bank_to,account_to,k_symbol,categoria_orden,monto_orden
32874,2357,2849,M,70,1993-01-04,19,Prachatice,south Bohemia,KL,58773815,SIPO,Servicios del Hogar,3869.0
32875,2358,2850,M,28,1995-09-13,7,Melnik,central Bohemia,OP,90139603,SIPO,Servicios del Hogar,6114.0
32876,2359,2851,M,59,1996-07-14,54,Brno - mesto,south Moravia,YZ,54163086,SIPO,Servicios del Hogar,3119.0
32877,2360,2852,F,56,1996-08-27,26,Plzen - mesto,west Bohemia,KL,84537815,SIPO,Servicios del Hogar,7580.0
32878,2361,2853,F,42,1994-02-25,28,Plzen - sever,west Bohemia,MN,781095,SIPO,Servicios del Hogar,4613.0
32879,2361,2853,F,42,1994-02-25,28,Plzen - sever,west Bohemia,YZ,17524379,UVER,Cuota de Prestamo,4352.0
32880,2362,2854,M,49,1996-12-30,16,Jindrichuv Hradec,south Bohemia,KL,47032982,SIPO,Servicios del Hogar,2259.0
32881,2363,2856,M,75,1994-10-07,47,Pardubice,east Bohemia,CD,96414541,SIPO,Servicios del Hogar,1525.0
32882,2363,2856,M,75,1994-10-07,47,Pardubice,east Bohemia,YZ,11521917,SIPO,Servicios del Hogar,599.0
32883,2364,2857,M,71,1995-05-03,33,Decin,north Bohemia,CD,33847505,SIPO,Servicios del Hogar,2033.0
32884,2365,2858,F,72,1994-11-04,42,Havlickuv Brod,east Bohemia,KL,22873586,SIPO,Servicios del Hogar,3061.0
32885,2366,2859,F,70,1997-05-20,68,Frydek - Mistek,north Moravia,CD,66497516,SIPO,Servicios del Hogar,388.0
32886,2366,2859,F,70,1997-05-20,68,Frydek - Mistek,north Moravia,QR,30780631,SIPO,Servicios del Hogar,1261.0
32887,2367,2860,M,40,1995-03-04,28,Plzen - sever,west Bohemia,MN,47298574,SIPO,Servicios del Hogar,5601.0
32888,2367,2860,M,40,1995-03-04,28,Plzen - sever,west Bohemia,KL,61017304,SIN_ESPECIFICAR,Sin Especificar,3678.0
32890,2369,2862,F,34,1997-07-19,49,Semily,east Bohemia,YZ,20459878,SIPO,Servicios del Hogar,7292.0
32891,2369,2862,F,34,1997-07-19,49,Semily,east Bohemia,EF,44902819,SIN_ESPECIFICAR,Sin Especificar,207.0
32892,2370,2864,F,46,1997-10-01,51,Trutnov,east Bohemia,MN,28076833,SIPO,Servicios del Hogar,9747.0
32893,2371,2865,M,50,1997-10-23,15,Cesky Krumlov,south Bohemia,UV,10878855,UVER,Cuota de Prestamo,7101.0
32894,2371,2865,M,50,1997-10-23,15,Cesky Krumlov,south Bohemia,YZ,33079290,SIPO,Servicios del Hogar,12510.0
32895,2371,2865,M,50,1997-10-23,15,Cesky Krumlov,south Bohemia,AB,87190907,SIN_ESPECIFICAR,Sin Especificar,793.0
32896,2371,2865,M,50,1997-10-23,15,Cesky Krumlov,south Bohemia,OP,51855623,POJISTNE,Pago de Seguros,1087.0
32897,2371,2865,M,50,1997-10-23,15,Cesky Krumlov,south Bohemia,YZ,45326221,SIN_ESPECIFICAR,Sin Especificar,294.0
32898,2372,2867,F,38,1997-06-15,1,Hl.m. Praha,Prague,KL,46931564,SIPO,Servicios del Hogar,108.0
32899,2372,2867,F,38,1997-06-15,1,Hl.m. Praha,Prague,MN,79875886,SIN_ESPECIFICAR,Sin Especificar,1946.0
32900,2372,2867,F,38,1997-06-15,1,Hl.m. Praha,Prague,GH,21510470,POJISTNE,Pago de Seguros,107.0
32901,2372,2867,F,38,1997-06-15,1,Hl.m. Praha,Prague,MN,9774154,SIN_ESPECIFICAR,Sin Especificar,131.0
32902,2373,2868,M,65,1996-09-29,14,Ceske Budejovice,south Bohemia,GH,19720453,SIPO,Servicios del Hogar,2377.0
32903,2374,2869,M,23,1995-12-07,1,Hl.m. Praha,Prague,UV,11096793,SIPO,Servicios del Hogar,2331.0
32904,2375,2870,M,39,1994-05-16,29,Rokycany,west Bohemia,UV,68029534,SIPO,Servicios del Hogar,279.0
32905,2375,2870,M,39,1994-05-16,29,Rokycany,west Bohemia,KL,35131472,SIN_ESPECIFICAR,Sin Especificar,7022.0
32906,2376,2871,F,31,1996-12-14,71,Novy Jicin,north Moravia,ST,7464963,SIPO,Servicios del Hogar,4428.0
32907,2377,2872,F,65,1994-11-13,77,Vsetin,north Moravia,CD,25924396,SIPO,Servicios del Hogar,305.0
32908,2377,2872,F,65,1994-11-13,77,Vsetin,north Moravia,UV,10629874,SIPO,Servicios del Hogar,1652.0
32909,2378,2873,F,23,1993-01-01,16,Jindrichuv Hradec,south Bohemia,EF,1222903,SIPO,Servicios del Hogar,9612.0
32910,2379,2874,M,26,1993-01-10,44,Chrudim,east Bohemia,AB,13537359,SIPO,Servicios del Hogar,3190.0
32911,2379,2874,M,26,1993-01-10,44,Chrudim,east Bohemia,IJ,3021407,SIN_ESPECIFICAR,Sin Especificar,145.0
32912,2379,2874,M,26,1993-01-10,44,Chrudim,east Bohemia,OP,77863126,POJISTNE,Pago de Seguros,46.0
32913,2380,2875,M,62,1997-02-27,46,Nachod,east Bohemia,QR,25673014,SIPO,Servicios del Hogar,4206.0
32914,2381,2876,M,21,1997-02-13,1,Hl.m. Praha,Prague,WX,94099801,SIPO,Servicios del Hogar,9358.0
32915,2382,2877,M,66,1994-03-08,59,Kromeriz,south Moravia,AB,6405681,SIPO,Servicios del Hogar,3123.0
32916,2383,2878,M,51,1996-08-05,68,Frydek - Mistek,north Moravia,YZ,94815557,SIPO,Servicios del Hogar,1897.0
32917,2383,2878,M,51,1996-08-05,68,Frydek - Mistek,north Moravia,WX,50398296,SIN_ESPECIFICAR,Sin Especificar,3334.0
32918,2383,2878,M,51,1996-08-05,68,Frydek - Mistek,north Moravia,UV,40245962,POJISTNE,Pago de Seguros,139.0
32919,2384,2879,M,21,1994-12-23,40,Teplice,north Bohemia,YZ,37366593,LEASING,Arrendamiento / Leasing,4282.0
32920,2385,2880,M,46,1996-11-15,60,Prostejov,south Moravia,MN,97151100,LEASING,Arrendamiento / Leasing,1305.0
32921,2386,2881,F,31,1996-12-17,12,Pribram,central Bohemia,WX,88837807,SIPO,Servicios del Hogar,2042.0
32922,2386,2881,F,31,1996-12-17,12,Pribram,central Bohemia,KL,16295147,SIN_ESPECIFICAR,Sin Especificar,1797.0
32923,2387,2882,M,67,1996-06-22,70,Karvina,north Moravia,WX,55608665,SIPO,Servicios del Hogar,3414.0
32924,2388,2883,M,45,1993-06-09,30,Sokolov,west Bohemia,QR,54345786,SIPO,Servicios del Hogar,2328.0
32925,2389,2884,F,40,1996-06-02,40,Teplice,north Bohemia,IJ,87516963,SIPO,Servicios del Hogar,3912.0
32926,2390,2885,F,33,1996-02-12,1,Hl.m. Praha,Prague,WX,12861097,LEASING,Arrendamiento / Leasing,2353.0
32927,2390,2885,F,33,1996-02-12,1,Hl.m. Praha,Prague,KL,62916707,SIPO,Servicios del Hogar,2206.0
32928,2390,2885,F,33,1996-02-12,1,Hl.m. Praha,Prague,QR,66811156,SIN_ESPECIFICAR,Sin Especificar,11464.0
32929,2391,2887,F,37,1997-11-07,2,Benesov,central Bohemia,GH,6469798,SIPO,Servicios del Hogar,4959.0
32930,2393,2889,M,55,1993-01-07,10,Praha - vychod,central Bohemia,KL,70831024,SIPO,Servicios del Hogar,4292.0
32931,2393,2889,M,55,1993-01-07,10,Praha - vychod,central Bohemia,AB,73102003,LEASING,Arrendamiento / Leasing,1253.0
32932,2394,2890,M,47,1997-08-23,62,Uherske Hradiste,south Moravia,KL,1669449,UVER,Cuota de Prestamo,3103.0
32933,2394,2890,M,47,1997-08-23,62,Uherske Hradiste,south Moravia,IJ,38287389,SIPO,Servicios del Hogar,3131.0
32934,2394,2890,M,47,1997-08-23,62,Uherske Hradiste,south Moravia,CD,11698562,SIN_ESPECIFICAR,Sin Especificar,182.0
32935,2394,2890,M,47,1997-08-23,62,Uherske Hradiste,south Moravia,WX,93556361,POJISTNE,Pago de Seguros,788.0
32936,2395,2892,F,57,1996-06-24,3,Beroun,central Bohemia,IJ,13785899,SIPO,Servicios del Hogar,3696.0
32937,2396,2893,F,71,1993-02-22,2,Benesov,central Bohemia,AB,75456380,SIPO,Servicios del Hogar,2548.0
32938,2397,2894,F,50,1996-06-14,70,Karvina,north Moravia,YZ,20025152,SIPO,Servicios del Hogar,3113.0
32939,2397,2894,F,50,1996-06-14,70,Karvina,north Moravia,MN,30975151,SIN_ESPECIFICAR,Sin Especificar,16.0
32940,2400,2897,M,73,1996-06-15,40,Teplice,north Bohemia,MN,98761516,SIPO,Servicios del Hogar,1640.0
32941,2401,2899,M,80,1994-08-26,16,Jindrichuv Hradec,south Bohemia,KL,76152759,SIPO,Servicios del Hogar,2782.0
32942,2402,2900,M,75,1997-11-06,18,Pisek,south Bohemia,IJ,65373653,SIPO,Servicios del Hogar,2384.0
32943,2403,2901,F,59,1996-02-20,25,Klatovy,west Bohemia,GH,38700193,SIPO,Servicios del Hogar,3031.0
32944,2404,2902,F,39,1997-06-05,8,Mlada Boleslav,central Bohemia,YZ,50743573,SIPO,Servicios del Hogar,5488.0
32945,2405,2904,F,52,1997-02-27,64,Zlin,south Moravia,KL,9480673,SIPO,Servicios del Hogar,6407.0
32946,2406,2906,M,64,1996-03-22,5,Kolin,central Bohemia,QR,54419815,SIPO,Servicios del Hogar,3186.0
32947,2407,2908,M,27,1996-07-21,1,Hl.m. Praha,Prague,YZ,5476630,SIPO,Servicios del Hogar,7292.0
32948,2408,2909,M,62,1996-12-27,26,Plzen - mesto,west Bohemia,QR,14278769,SIPO,Servicios del Hogar,3017.0
32949,2408,2909,M,62,1996-12-27,26,Plzen - mesto,west Bohemia,ST,51844030,SIN_ESPECIFICAR,Sin Especificar,53.0
32950,2409,2910,M,62,1996-02-13,76,Sumperk,north Moravia,WX,68054622,SIPO,Servicios del Hogar,5028.0
32951,2410,2911,M,66,1993-05-11,54,Brno - mesto,south Moravia,EF,6188935,SIPO,Servicios del Hogar,3410.0
32957,2413,2915,F,44,1997-10-27,33,Decin,north Bohemia,KL,97954469,SIPO,Servicios del Hogar,6448.0
32958,2413,2915,F,44,1997-10-27,33,Decin,north Bohemia,MN,81122290,UVER,Cuota de Prestamo,1496.0
32959,2414,2916,M,26,1995-01-19,1,Hl.m. Praha,Prague,EF,6135642,SIPO,Servicios del Hogar,465.0
32960,2414,2916,M,26,1995-01-19,1,Hl.m. Praha,Prague,EF,64713829,SIN_ESPECIFICAR,Sin Especificar,1501.0
32961,2415,2917,M,58,1997-02-27,16,Jindrichuv Hradec,south Bohemia,OP,65874808,SIPO,Servicios del Hogar,7308.0
32962,2416,2918,M,31,1996-01-23,5,Kolin,central Bohemia,UV,52533727,SIPO,Servicios del Hogar,9425.0
32963,2417,2920,F,36,1993-08-20,44,Chrudim,east Bohemia,YZ,83809387,SIPO,Servicios del Hogar,1319.0
32964,2417,2920,F,36,1993-08-20,44,Chrudim,east Bohemia,OP,93963139,SIN_ESPECIFICAR,Sin Especificar,1843.0
32965,2419,2922,M,58,1993-11-27,24,Karlovy Vary,west Bohemia,ST,79840576,UVER,Cuota de Prestamo,7984.0
32966,2420,2923,F,21,1996-06-25,35,Jablonec n. Nisou,north Bohemia,YZ,71461701,SIPO,Servicios del Hogar,2401.0
32967,2421,2924,F,57,1995-01-11,18,Pisek,south Bohemia,YZ,66208350,SIPO,Servicios del Hogar,1544.0
32968,2421,2924,F,57,1995-01-11,18,Pisek,south Bohemia,MN,93932258,SIN_ESPECIFICAR,Sin Especificar,220.0
32969,2421,2924,F,57,1995-01-11,18,Pisek,south Bohemia,OP,19669050,POJISTNE,Pago de Seguros,363.0
32970,2422,2926,M,64,1997-08-29,27,Plzen - jih,west Bohemia,EF,17186141,SIPO,Servicios del Hogar,2809.0
32971,2423,2928,M,66,1993-02-14,30,Sokolov,west Bohemia,KL,35182595,SIPO,Servicios del Hogar,1494.0
32972,2423,2928,M,66,1993-02-14,30,Sokolov,west Bohemia,AB,66884094,SIPO,Servicios del Hogar,1317.0
32973,2424,2929,M,40,1995-10-13,1,Hl.m. Praha,Prague,EF,92266177,SIPO,Servicios del Hogar,14138.0
32974,2425,2930,M,57,1993-01-23,41,Usti nad Labem,north Bohemia,KL,64028662,SIPO,Servicios del Hogar,5936.0
32978,2427,2932,F,58,1993-10-08,70,Karvina,north Moravia,CD,39447444,SIPO,Servicios del Hogar,5496.0
32979,2427,2932,F,58,1993-10-08,70,Karvina,north Moravia,YZ,61671554,SIN_ESPECIFICAR,Sin Especificar,868.0
32980,2427,2932,F,58,1993-10-08,70,Karvina,north Moravia,UV,48815095,POJISTNE,Pago de Seguros,2342.0
32981,2429,2935,F,54,1993-02-06,61,Trebic,south Moravia,QR,50382167,SIPO,Servicios del Hogar,6786.0
32982,2429,2935,F,54,1993-02-06,61,Trebic,south Moravia,GH,91816699,SIN_ESPECIFICAR,Sin Especificar,369.0
32983,2431,2937,M,49,1995-02-23,74,Ostrava - mesto,north Moravia,KL,96937953,SIPO,Servicios del Hogar,1243.0
32984,2431,2937,M,49,1995-02-23,74,Ostrava - mesto,north Moravia,UV,92502820,SIN_ESPECIFICAR,Sin Especificar,236.0
32985,2431,2937,M,49,1995-02-23,74,Ostrava - mesto,north Moravia,IJ,28942603,POJISTNE,Pago de Seguros,2305.0
32986,2431,2937,M,49,1995-02-23,74,Ostrava - mesto,north Moravia,WX,63151824,LEASING,Arrendamiento / Leasing,1502.0
32987,2432,2938,F,77,1996-04-18,8,Mlada Boleslav,central Bohemia,GH,70597290,SIPO,Servicios del Hogar,2554.0
32988,2433,2939,M,80,1993-02-19,71,Novy Jicin,north Moravia,GH,28003591,SIPO,Servicios del Hogar,1757.0
32989,2434,2940,M,33,1993-02-02,17,Pelhrimov,south Bohemia,CD,94916831,SIPO,Servicios del Hogar,2927.0
32990,2435,2941,M,47,1993-11-01,38,Louny,north Bohemia,UV,85717063,LEASING,Arrendamiento / Leasing,1634.0
32991,2435,2941,M,47,1993-11-01,38,Louny,north Bohemia,WX,21075344,SIPO,Servicios del Hogar,7904.0
32992,2437,2943,F,18,1995-12-04,1,Hl.m. Praha,Prague,OP,10448074,SIPO,Servicios del Hogar,656.0
32993,2437,2943,F,18,1995-12-04,1,Hl.m. Praha,Prague,YZ,65697604,SIN_ESPECIFICAR,Sin Especificar,1338.0
32994,2438,2944,F,55,1997-11-16,71,Novy Jicin,north Moravia,GH,26398313,SIPO,Servicios del Hogar,5817.0
32995,2438,2944,F,55,1997-11-16,71,Novy Jicin,north Moravia,UV,62592428,SIN_ESPECIFICAR,Sin Especificar,705.0
32996,2439,2945,M,77,1996-08-13,74,Ostrava - mesto,north Moravia,ST,16428494,SIPO,Servicios del Hogar,2096.0
32997,2440,2947,F,41,1997-12-18,19,Prachatice,south Bohemia,YZ,19144922,SIPO,Servicios del Hogar,6219.0
32998,2440,2947,F,41,1997-12-18,19,Prachatice,south Bohemia,KL,30988913,SIN_ESPECIFICAR,Sin Especificar,661.0
32999,2440,2947,F,41,1997-12-18,19,Prachatice,south Bohemia,GH,32329070,POJISTNE,Pago de Seguros,1230.0
33000,2441,2948,M,20,1996-12-22,47,Pardubice,east Bohemia,OP,53539413,SIPO,Servicios del Hogar,4719.0
33001,2441,2948,M,20,1996-12-22,47,Pardubice,east Bohemia,ST,57518833,SIN_ESPECIFICAR,Sin Especificar,490.0
33002,2441,2948,M,20,1996-12-22,47,Pardubice,east Bohemia,ST,13103747,POJISTNE,Pago de Seguros,785.0
33003,2442,2949,M,55,1997-08-21,14,Ceske Budejovice,south Bohemia,AB,89339786,SIPO,Servicios del Hogar,540.0
33004,2442,2949,M,55,1997-08-21,14,Ceske Budejovice,south Bohemia,IJ,67963898,SIN_ESPECIFICAR,Sin Especificar,1568.0
33005,2443,2950,M,54,1997-06-25,46,Nachod,east Bohemia,OP,54071068,SIPO,Servicios del Hogar,7034.0
33006,2444,2951,F,48,1997-09-07,76,Sumperk,north Moravia,OP,60390728,LEASING,Arrendamiento / Leasing,2932.0
33007,2445,2952,F,20,1996-07-07,52,Usti nad Orlici,east Bohemia,ST,37553960,UVER,Cuota de Prestamo,4886.0
33008,2446,2953,M,62,1995-01-16,3,Beroun,central Bohemia,KL,93986022,SIPO,Servicios del Hogar,6372.0
33009,2447,2954,F,39,1997-07-14,38,Louny,north Bohemia,WX,57538109,SIPO,Servicios del Hogar,6911.0
33010,2448,2956,M,59,1997-05-11,23,Cheb,west Bohemia,MN,56000006,SIPO,Servicios del Hogar,1067.0
33011,2448,2956,M,59,1997-05-11,23,Cheb,west Bohemia,CD,6193393,SIN_ESPECIFICAR,Sin Especificar,1193.0
33012,2450,2958,M,23,1996-04-10,48,Rychnov nad Kneznou,east Bohemia,OP,34500575,SIPO,Servicios del Hogar,1455.0
33013,2450,2958,M,23,1996-04-10,48,Rychnov nad Kneznou,east Bohemia,KL,21773249,SIN_ESPECIFICAR,Sin Especificar,7915.0
33014,2451,2959,M,41,1997-04-29,54,Brno - mesto,south Moravia,IJ,55826187,SIPO,Servicios del Hogar,6944.0
33015,2452,2960,M,70,1997-07-14,1,Hl.m. Praha,Prague,WX,99223190,SIPO,Servicios del Hogar,3244.0
33016,2453,2962,M,60,1993-03-08,1,Hl.m. Praha,Prague,UV,32186746,SIPO,Servicios del Hogar,2190.0
33017,2455,2965,F,80,1997-02-06,30,Sokolov,west Bohemia,OP,28967535,SIPO,Servicios del Hogar,3262.0
33018,2456,2966,M,43,1995-09-09,65,Znojmo,south Moravia,YZ,58417534,UVER,Cuota de Prestamo,4187.0
33019,2456,2966,M,43,1995-09-09,65,Znojmo,south Moravia,KL,71291804,SIPO,Servicios del Hogar,9554.0
33020,2457,2967,F,37,1993-11-11,76,Sumperk,north Moravia,UV,35646599,SIPO,Servicios del Hogar,3834.0
33021,2459,2969,M,75,1997-09-10,55,Brno - venkov,south Moravia,ST,65574568,SIPO,Servicios del Hogar,1971.0
33022,2460,2971,F,21,1993-11-22,1,Hl.m. Praha,Prague,MN,22791433,LEASING,Arrendamiento / Leasing,435.0
33024,2463,2974,F,47,1994-10-11,56,Breclav,south Moravia,YZ,79603081,SIPO,Servicios del Hogar,3077.0
33025,2464,2975,F,55,1993-07-02,33,Decin,north Bohemia,WX,54447740,LEASING,Arrendamiento / Leasing,2592.0
33026,2464,2975,F,55,1993-07-02,33,Decin,north Bohemia,ST,28556400,SIPO,Servicios del Hogar,5555.0
33027,2464,2975,F,55,1993-07-02,33,Decin,north Bohemia,KL,74763947,SIN_ESPECIFICAR,Sin Especificar,4681.0
33028,2465,2976,F,76,1996-10-06,57,Hodonin,south Moravia,KL,48546957,SIPO,Servicios del Hogar,454.0
33029,2465,2976,F,76,1996-10-06,57,Hodonin,south Moravia,IJ,23477942,SIPO,Servicios del Hogar,3176.0
33030,2466,2977,M,35,1997-04-11,39,Most,north Bohemia,WX,78467875,SIPO,Servicios del Hogar,37.0
33031,2466,2977,M,35,1997-04-11,39,Most,north Bohemia,IJ,40924441,SIN_ESPECIFICAR,Sin Especificar,3733.0
33032,2467,2978,F,50,1993-05-29,33,Decin,north Bohemia,IJ,55811417,SIPO,Servicios del Hogar,5332.0
33033,2468,2979,F,37,1996-07-13,4,Kladno,central Bohemia,QR,32765186,SIPO,Servicios del Hogar,2094.0
33034,2469,2980,M,24,1996-02-05,11,Praha - zapad,central Bohemia,IJ,48410499,SIPO,Servicios del Hogar,2220.0
33035,2470,2981,F,49,1994-07-23,16,Jindrichuv Hradec,south Bohemia,CD,71474998,SIPO,Servicios del Hogar,4511.0
33036,2470,2981,F,49,1994-07-23,16,Jindrichuv Hradec,south Bohemia,GH,17039579,SIN_ESPECIFICAR,Sin Especificar,2105.0
33037,2470,2981,F,49,1994-07-23,16,Jindrichuv Hradec,south Bohemia,IJ,7093429,POJISTNE,Pago de Seguros,1042.0
33038,2471,2982,F,25,1994-07-03,6,Kutna Hora,central Bohemia,CD,40398550,SIPO,Servicios del Hogar,3277.0
33039,2471,2982,F,25,1994-07-03,6,Kutna Hora,central Bohemia,EF,20720190,SIN_ESPECIFICAR,Sin Especificar,1347.0
33040,2471,2982,F,25,1994-07-03,6,Kutna Hora,central Bohemia,UV,61662065,POJISTNE,Pago de Seguros,363.0
33041,2471,2982,F,25,1994-07-03,6,Kutna Hora,central Bohemia,KL,585544,SIN_ESPECIFICAR,Sin Especificar,205.0
33042,2472,2984,F,35,1994-02-08,60,Prostejov,south Moravia,CD,61095434,SIPO,Servicios del Hogar,4109.0
33043,2472,2984,F,35,1994-02-08,60,Prostejov,south Moravia,OP,22120690,LEASING,Arrendamiento / Leasing,1233.0
33044,2473,2986,M,46,1996-02-16,14,Ceske Budejovice,south Bohemia,IJ,16836262,SIPO,Servicios del Hogar,1760.0
33045,2473,2986,M,46,1996-02-16,14,Ceske Budejovice,south Bohemia,IJ,87259512,SIN_ESPECIFICAR,Sin Especificar,236.0
33046,2474,2988,M,37,1996-04-20,33,Decin,north Bohemia,QR,31394452,SIPO,Servicios del Hogar,121.0
33047,2474,2988,M,37,1996-04-20,33,Decin,north Bohemia,AB,28422999,SIN_ESPECIFICAR,Sin Especificar,2251.0
33048,2475,2989,F,49,1996-10-13,17,Pelhrimov,south Bohemia,OP,27521276,SIPO,Servicios del Hogar,166.0
33049,2475,2989,F,49,1996-10-13,17,Pelhrimov,south Bohemia,ST,76343703,SIN_ESPECIFICAR,Sin Especificar,804.0
33050,2475,2989,F,49,1996-10-13,17,Pelhrimov,south Bohemia,AB,198555,POJISTNE,Pago de Seguros,3479.0
33051,2475,2989,F,49,1996-10-13,17,Pelhrimov,south Bohemia,GH,16848689,SIN_ESPECIFICAR,Sin Especificar,3829.0
33052,2476,2990,F,60,1993-12-12,32,Ceska Lipa,north Bohemia,IJ,23237085,SIPO,Servicios del Hogar,2854.0
33053,2477,2992,M,32,1997-02-11,11,Praha - zapad,central Bohemia,EF,3161973,SIPO,Servicios del Hogar,3096.0
33056,2479,2994,M,35,1993-10-09,18,Pisek,south Bohemia,AB,99287282,SIPO,Servicios del Hogar,3022.0
33057,2479,2994,M,35,1993-10-09,18,Pisek,south Bohemia,ST,56431281,SIN_ESPECIFICAR,Sin Especificar,765.0
33058,2479,2994,M,35,1993-10-09,18,Pisek,south Bohemia,KL,86809700,POJISTNE,Pago de Seguros,204.0
33059,2480,2995,F,57,1997-09-07,35,Jablonec n. Nisou,north Bohemia,YZ,46494776,LEASING,Arrendamiento / Leasing,3022.0
33060,2482,2997,F,57,1994-02-23,1,Hl.m. Praha,Prague,AB,35457408,SIPO,Servicios del Hogar,7381.0
33061,2482,2997,F,57,1994-02-23,1,Hl.m. Praha,Prague,KL,67559063,SIN_ESPECIFICAR,Sin Especificar,127.0
33062,2482,2997,F,57,1994-02-23,1,Hl.m. Praha,Prague,AB,8125150,POJISTNE,Pago de Seguros,85.0
33063,2482,2997,F,57,1994-02-23,1,Hl.m. Praha,Prague,CD,27061575,SIN_ESPECIFICAR,Sin Especificar,55.0
33064,2482,2997,F,57,1994-02-23,1,Hl.m. Praha,Prague,WX,51882064,LEASING,Arrendamiento / Leasing,1721.0
33065,2483,2998,M,37,1996-09-29,1,Hl.m. Praha,Prague,KL,97563403,SIPO,Servicios del Hogar,4996.0
33066,2483,2998,M,37,1996-09-29,1,Hl.m. Praha,Prague,GH,9561491,SIN_ESPECIFICAR,Sin Especificar,4926.0
33067,2484,2999,F,19,1993-01-03,74,Ostrava - mesto,north Moravia,OP,3728384,SIPO,Servicios del Hogar,2343.0
33068,2484,2999,F,19,1993-01-03,74,Ostrava - mesto,north Moravia,OP,83567636,SIN_ESPECIFICAR,Sin Especificar,538.0
33069,2484,2999,F,19,1993-01-03,74,Ostrava - mesto,north Moravia,GH,75644820,POJISTNE,Pago de Seguros,599.0
33070,2484,2999,F,19,1993-01-03,74,Ostrava - mesto,north Moravia,ST,72945260,SIN_ESPECIFICAR,Sin Especificar,1390.0
33071,2485,3000,F,70,1997-08-18,41,Usti nad Labem,north Bohemia,UV,69825196,SIPO,Servicios del Hogar,1944.0
33072,2486,3001,M,40,1993-02-27,1,Hl.m. Praha,Prague,OP,68277156,UVER,Cuota de Prestamo,2043.0
33073,2487,3002,F,43,1995-10-22,42,Havlickuv Brod,east Bohemia,GH,18209791,SIPO,Servicios del Hogar,1828.0
33074,2487,3002,F,43,1995-10-22,42,Havlickuv Brod,east Bohemia,CD,60394644,SIN_ESPECIFICAR,Sin Especificar,228.0
33075,2487,3002,F,43,1995-10-22,42,Havlickuv Brod,east Bohemia,OP,9106064,POJISTNE,Pago de Seguros,842.0
33076,2487,3002,F,43,1995-10-22,42,Havlickuv Brod,east Bohemia,OP,85525637,SIN_ESPECIFICAR,Sin Especificar,262.0
33077,2487,3002,F,43,1995-10-22,42,Havlickuv Brod,east Bohemia,ST,90879106,LEASING,Arrendamiento / Leasing,1557.0
33078,2488,3003,F,25,1993-04-06,5,Kolin,central Bohemia,UV,25563156,SIPO,Servicios del Hogar,2030.0
33079,2489,3005,M,67,1993-03-09,72,Olomouc,north Moravia,KL,75944941,SIPO,Servicios del Hogar,3854.0
33080,2490,3006,F,25,1995-02-21,22,Domazlice,west Bohemia,ST,36983788,SIPO,Servicios del Hogar,3526.0
33081,2490,3006,F,25,1995-02-21,22,Domazlice,west Bohemia,MN,39699643,SIN_ESPECIFICAR,Sin Especificar,649.0
33082,2491,3007,M,34,1996-03-01,76,Sumperk,north Moravia,ST,7648384,SIPO,Servicios del Hogar,1.0
33083,2491,3007,M,34,1996-03-01,76,Sumperk,north Moravia,OP,47771161,SIN_ESPECIFICAR,Sin Especificar,3232.0
33084,2492,3008,M,79,1997-09-01,73,Opava,north Moravia,ST,72453939,SIPO,Servicios del Hogar,3235.0
33085,2492,3008,M,79,1997-09-01,73,Opava,north Moravia,GH,49046558,SIPO,Servicios del Hogar,506.0
33086,2493,3009,F,41,1993-03-29,62,Uherske Hradiste,south Moravia,EF,91739165,SIPO,Servicios del Hogar,5375.0
33087,2494,3011,M,43,1994-04-23,74,Ostrava - mesto,north Moravia,AB,82410615,SIPO,Servicios del Hogar,693.0
33088,2494,3011,M,43,1994-04-23,74,Ostrava - mesto,north Moravia,AB,22744047,SIN_ESPECIFICAR,Sin Especificar,4206.0
33089,2494,3011,M,43,1994-04-23,74,Ostrava - mesto,north Moravia,IJ,88460433,POJISTNE,Pago de Seguros,2247.0
33090,2495,3012,F,43,1997-03-19,70,Karvina,north Moravia,MN,76154935,LEASING,Arrendamiento / Leasing,856.0
33091,2496,3013,F,48,1994-05-21,51,Trutnov,east Bohemia,GH,76618009,SIPO,Servicios del Hogar,4982.0
33092,2496,3013,F,48,1994-05-21,51,Trutnov,east Bohemia,MN,51870715,UVER,Cuota de Prestamo,2752.0
33093,2497,3015,M,46,1993-03-16,65,Znojmo,south Moravia,IJ,38673484,SIPO,Servicios del Hogar,3970.0
33094,2497,3015,M,46,1993-03-16,65,Znojmo,south Moravia,ST,83746605,LEASING,Arrendamiento / Leasing,1871.0
33095,2498,3016,M,21,1996-03-01,40,Teplice,north Bohemia,AB,17819351,SIPO,Servicios del Hogar,4223.0
33096,2498,3016,M,21,1996-03-01,40,Teplice,north Bohemia,QR,47083485,LEASING,Arrendamiento / Leasing,1798.0
33097,2499,3017,M,57,1996-02-08,2,Benesov,central Bohemia,EF,26827723,SIPO,Servicios del Hogar,112.0
33098,2499,3017,M,57,1996-02-08,2,Benesov,central Bohemia,ST,97045737,SIN_ESPECIFICAR,Sin Especificar,1933.0
33099,2499,3017,M,57,1996-02-08,2,Benesov,central Bohemia,EF,12857330,POJISTNE,Pago de Seguros,1858.0
33100,2501,3019,M,29,1994-02-26,30,Sokolov,west Bohemia,YZ,82897442,SIPO,Servicios del Hogar,524.0
